Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,ETH_Open,ETH_High,ETH_Low,ETH_Close,ETH_Volume,BNB_Open,BNB_High,BNB_Low,BNB_Close,BNB_Volume,XRP_Open,XRP_High,XRP_Low,XRP_Close,XRP_Volume,ADA_Open,ADA_High,ADA_Low,ADA_Close,ADA_Volume,Target
2017-11-29,10077.400390625,11517.400390625,9601.0302734375,9888.6103515625,11568799744,473.281005859375,522.3070068359375,425.0710144042969,427.52301025390625,2675940096.0,1.924340009689331,2.0515899658203125,1.683169960975647,1.7515300512313843,43765500.0,0.2978670001029968,0.2978670001029968,0.23940899968147278,0.2430640012025833,541177984.0,0.11823499947786331,0.14690600335597992,0.08143600076436996,0.08971799910068512,210624992.0,1.0
2017-11-30,9906.7900390625,10801.0,9202.0498046875,10233.599609375,8310689792,431.2149963378906,465.49700927734375,401.2430114746094,447.114013671875,1903040000.0,1.7614400386810303,2.052910089492798,1.7614400386810303,1.9969700574874878,31559500.0,0.24643300473690033,0.2615239918231964,0.22958600521087646,0.2508780062198639,270907008.0,0.094930000603199,0.12830300629138947,0.094930000603199,0.11988300085067749,124345000.0,1.0
2017-12-01,10198.599609375,11046.7001953125,9694.650390625,10975.599609375,6783119872,445.2090148925781,472.6090087890625,428.31201171875,466.5400085449219,1247879936.0,1.9969500303268433,2.137010097503662,1.9229700565338135,2.070230007171631,28867200.0,0.25035199522972107,0.2588280141353607,0.239437997341156,0.2556990087032318,182992000.0,0.11662200093269348,0.1313520073890686,0.11303099989891052,0.1313520073890686,73657600.0,0.0
2017-12-02,10978.2998046875,11320.2001953125,10905.099609375,11074.599609375,5138500096,466.85101318359375,476.239013671875,456.65301513671875,463.4490051269531,943649984.0,2.0770599842071533,2.1156599521636963,1.9968899488449097,2.084160089492798,24332700.0,0.25565600395202637,0.2592180073261261,0.25075599551200867,0.2554920017719269,118250000.0,0.131632998585701,0.1388690024614334,0.1291320025920868,0.13235099613666534,56712600.0,1.0
2017-12-03,11082.7001953125,11858.7001953125,10862.0,11323.2001953125,6608309760,463.7049865722656,482.8139953613281,451.85198974609375,465.8529968261719,990556992.0,2.0854101181030273,2.381150007247925,2.054189920425415,2.227250099182129,35163500.0,0.2555299997329712,0.26307201385498047,0.2473910003900528,0.25255799293518066,134710000.0,0.13235099613666534,0.1392199993133545,0.12494499981403351,0.13180699944496155,46458900.0,1.0
2017-12-04,11315.400390625,11657.2001953125,11081.7998046875,11657.2001953125,6132409856,466.0539855957031,474.7770080566406,453.31201171875,470.2040100097656,1005550016.0,2.258090019226074,2.5770299434661865,2.258090019226074,2.4916799068450928,41226200.0,0.2529189884662628,0.25536200404167175,0.24716000258922577,0.2535710036754608,104650000.0,0.1315460056066513,0.14594599604606628,0.12635000050067902,0.13586999475955963,76392704.0,0.0
2017-12-05,11685.7001953125,12032.0,11604.599609375,11916.7001953125,6895260160,470.29400634765625,473.5580139160156,457.6600036621094,463.281005859375,1216720000.0,2.501810073852539,2.731790065765381,2.501810073852539,2.5952999591827393,49190000.0,0.25359800457954407,0.25398799777030945,0.24523399770259857,0.2461010068655014,174591008.0,0.13562500476837158,0.13640399277210236,0.12677699327468872,0.12748800218105316,50381100.0,0.0
2017-12-06,11923.400390625,14369.099609375,11923.400390625,14291.5,12656300032,462.60400390625,462.7080078125,420.2099914550781,428.5880126953125,1998259968.0,2.580430030822754,2.7788100242614746,2.3458800315856934,2.5876901149749756,41731500.0,0.24541600048542023,0.2457049936056137,0.227742001414299,0.23254400491714478,274526016.0,0.1267479956150055,0.13285499811172485,0.11388599872589111,0.11783900111913681,75688800.0,1.0
2017-12-07,14266.099609375,17899.69921875,14057.2998046875,17899.69921875,17950699520,426.3689880371094,441.3970031738281,414.4110107421875,434.4079895019531,2129570048.0,2.5494000911712646,2.9144299030303955,2.4894299507141113,2.779949903488159,28297900.0,0.23262299597263336,0.23375999927520752,0.22134000062942505,0.22282299399375916,275204992.0,0.11776600033044815,0.12417600303888321,0.10550100356340408,0.10550100356340408,71024600.0,1.0
2017-12-08,17802.900390625,18353.400390625,14336.900390625,16569.400390625,21135998976,434.989013671875,466.06201171875,422.36700439453125,456.031005859375,2336379904.0,2.7660999298095703,2.868989944458008,2.2595698833465576,2.830670118331909,38648500.0,0.22363600134849548,0.278672993183136,0.2221679985523224,0.25212499499320984,660172032.0,0.10614199936389923,0.12072599679231644,0.09913600236177444,0.11546500027179718,70092400.0,1.0
2017-12-09,16523.30078125,16783.0,13674.900390625,15178.2001953125,13911300096,457.343994140625,504.1470031738281,456.25299072265625,473.50201416015625,2003849984.0,2.8260200023651123,2.867340087890625,2.330349922180176,2.6104300022125244,27217000.0,0.25216200947761536,0.2556839883327484,0.24007299542427063,0.24470800161361694,205288992.0,0.11474499851465225,0.1386599987745285,0.1135609969496727,0.11960899829864502,63308600.0,0.0
2017-12-10,15168.400390625,15850.599609375,13226.599609375,15455.400390625,13433299968,472.78900146484375,472.78900146484375,429.5140075683594,441.72100830078125,1404179968.0,2.6613399982452393,2.6954400539398193,2.211699962615967,2.483370065689087,19258500.0,0.24554799497127533,0.24554799497127533,0.2293040007352829,0.2373329997062683,198174000.0,0.11979400366544724,0.11979400366544724,0.1001330018043518,0.11028099805116653,46376600.0,1.0
2017-12-11,15427.400390625,17513.900390625,15404.7998046875,16936.80078125,12153900032,440.3580017089844,516.968994140625,439.10400390625,515.135986328125,1771440000.0,2.5130200386047363,2.8244800567626953,2.503350019454956,2.7066500186920166,19427000.0,0.2365739941596985,0.25277701020240784,0.2358040064573288,0.2516910135746002,176100992.0,0.10892699658870697,0.12138299643993378,0.10863800346851349,0.12138299643993378,39513900.0,1.0
2017-12-12,16919.80078125,17781.80078125,16571.599609375,17415.400390625,14603799552,522.2860107421875,657.3179931640625,504.4939880371094,651.4310302734375,5179829760.0,2.726449966430664,2.7783000469207764,2.6134300231933594,2.6847500801086426,24523200.0,0.2522580027580261,0.43410199880599976,0.2509610056877136,0.373540997505188,1555040000.0,0.12117700278759003,0.1380079984664917,0.11422199755907059,0.1338910013437271,60056800.0,1.0
2017-12-13,17500.0,17653.099609375,16039.7001953125,16408.19921875,12976900096,644.906005859375,747.9929809570312,597.7979736328125,702.7670288085938,4524539904.0,2.687079906463623,2.8750500679016113,2.5714399814605713,2.77810001373291,28429500.0,0.37268900871276855,0.5137680172920227,0.3429639935493469,0.4710629880428314,2738759936.0,0.13373899459838867,0.14185400307178497,0.12236800044775009,0.1342809945344925,61575000.0,0.0
2017-12-14,16384.599609375,17085.80078125,16185.900390625,16564.0,13777399808,700.593994140625,753.1209716796875,664.989013671875,695.8159790039062,3821580032.0,2.773439884185791,3.1587400436401367,2.77266001701355,3.1587400436401367,40335300.0,0.47064799070358276,0.8922669887542725,0.46640101075172424,0.8642629981040955,6358700032.0,0.1336670070886612,0.24075299501419067,0.13184300065040588,0.24075299501419067,309307008.0,0.0
2017-12-15,16601.30078125,18154.099609375,16601.30078125,17706.900390625,14309999616,696.3759765625,697.1320190429688,621.0609741210938,684.447998046875,2758710016.0,3.1566998958587646,4.411250114440918,3.142819881439209,3.996150016784668,52745900.0,0.8617600202560425,0.8617600202560425,0.6661139726638794,0.756181001663208,3194210048.0,0.23320899903774261,0.23320899903774261,0.18703199923038483,0.21346700191497803,207311008.0,1.0
2017-12-16,17760.30078125,19716.69921875,17515.30078125,19497.400390625,12740599808,686.1920166015625,718.385009765625,680.7860107421875,696.208984375,2165690112.0,4.1684699058532715,4.725409984588623,3.9184000492095947,4.664649963378906,54002400.0,0.7554929852485657,0.8159229755401611,0.7416669726371765,0.7586420178413391,1334770048.0,0.21287499368190765,0.4471920132637024,0.20423300564289093,0.4046649932861328,581052032.0,1.0
2017-12-17,19475.80078125,20089.0,18974.099609375,19140.80078125,13314599936,696.2369995117188,735.8250122070312,696.2369995117188,719.9749755859375,2147389952.0,4.669340133666992,6.750430107116699,4.669340133666992,5.756720066070557,98159600.0,0.7541249990463257,0.7659810185432434,0.7199289798736572,0.7283660173416138,805200000.0,0.3867749869823456,0.5924170017242432,0.378013014793396,0.5130109786987305,628142976.0,1.0
2017-12-18,19106.400390625,19371.0,18355.900390625,19114.19921875,14839499776,721.7319946289062,803.927978515625,689.2310180664062,794.64501953125,3249230080.0,5.792399883270264,6.221320152282715,5.280970096588135,5.61584997177124,66623700.0,0.7280359864234924,0.7920140027999878,0.6893230080604553,0.7784069776535034,1342720000.0,0.5119389891624451,0.5264959931373596,0.46740299463272095,0.5181980133056641,253463008.0,1.0
2017-12-19,19118.30078125,19177.80078125,17275.400390625,17776.69921875,16894499840,793.9010009765625,881.9439697265625,785.3419799804688,826.822998046875,4096549888.0,5.646999835968018,6.5453200340271,5.5797600746154785,5.792329788208008,66695200.0,0.777446985244751,0.86353600025177,0.7567239999771118,0.7912570238113403,1449670016.0,0.5202680230140686,0.58958899974823,0.5010830163955688,0.5312730073928833,279631008.0,0.0
2017-12-20,17760.30078125,17934.69921875,16077.7001953125,16624.599609375,22149699584,827.5159912109375,845.06201171875,756.0040283203125,819.0859985351562,3969939968.0,5.78863000869751,5.78863000869751,4.933169841766357,5.176209926605225,47866900.0,0.7871710062026978,0.7890440225601196,0.7309529781341553,0.7759640216827393,1007420032.0,0.5337049961090088,0.5337049961090088,0.44162100553512573,0.4861510097980499,182924000.0,1.0
2017-12-21,16642.400390625,17567.69921875,15342.7001953125,15802.900390625,16516599808,820.2360229492188,880.5430297851562,792.6890258789062,821.06298828125,3569060096.0,5.184909820556641,5.698160171508789,4.814149856567383,5.180009841918945,46905500.0,0.7825149893760681,1.2362200021743774,0.7825149893760681,1.193060040473938,3626109952.0,0.49004900455474854,0.5236189961433411,0.4565269947052002,0.477851003408432,162926000.0,0.0
2017-12-22,15898.0,15943.400390625,11833.0,13831.7998046875,22197999616,822.6430053710938,827.6829833984375,543.7620239257812,674.8599853515625,4977710080.0,5.205460071563721,5.212739944458008,3.513309955596924,4.336150169372559,36672600.0,1.166509985923767,1.3791799545288086,0.7410129904747009,1.1382800340652466,4644700160.0,0.47897401452064514,0.47897401452064514,0.29364100098609924,0.407150000333786,150972992.0,1.0
2017-12-23,13948.7001953125,15603.2001953125,13828.7998046875,14699.2001953125,13086000128,681.3159790039062,763.89501953125,679.7310180664062,719.3870239257812,2480339968.0,4.394959926605225,5.134510040283203,4.307610034942627,4.839260101318359,32930300.0,1.1659400463104248,1.2080999612808228,1.0761100053787231,1.174340009689331,1497590016.0,0.4144200086593628,0.4503679871559143,0.3925670087337494,0.41402700543403625,88865000.0,0.0
2017-12-24,14608.2001953125,14626.0,12747.7001953125,13925.7998046875,11572299776,721.7689819335938,721.7689819335938,614.9219970703125,694.1480102539062,2300549888.0,4.74183988571167,5.285679817199707,4.198649883270264,5.285679817199707,43676900.0,1.1755800247192383,1.1755800247192383,0.9112259745597839,1.0439499616622925,754958976.0,0.41666099429130554,0.41666099429130554,0.34703901410102844,0.39002901315689087,67372304.0,1.0
2017-12-25,13995.900390625,14593.0,13448.900390625,14026.599609375,10664699904,698.8699951171875,782.52099609375,698.8699951171875,765.833984375,2491760128.0,5.308579921722412,6.9552202224731445,5.250539779663086,6.560009956359863,66374400.0,1.045609951019287,1.1285200119018555,1.003559947013855,1.1223200559616089,686014016.0,0.39232999086380005,0.43970000743865967,0.3628070056438446,0.416363000869751,122194000.0,1.0
2017-12-26,14036.599609375,16461.19921875,14028.900390625,16099.7998046875,13454300160,763.3699951171875,786.7899780273438,760.9349975585938,773.8359985351562,2201159936.0,6.559279918670654,10.622099876403809,6.496379852294922,9.029419898986816,167812992.0,1.1217399835586548,1.1913100481033325,1.0906200408935547,1.1894899606704712,938846976.0,0.4135729968547821,0.4300859868526459,0.40560799837112427,0.42846500873565674,94896000.0,0.0
2017-12-27,16163.5,16930.900390625,15114.2998046875,15838.5,12487600128,774.969970703125,789.2529907226562,738.4130249023438,762.8419799804688,2100029952.0,9.254260063171387,11.302200317382812,8.486590385437012,10.107000350952148,167808000.0,1.1842199563980103,1.468459963798523,1.1823400259017944,1.3996399641036987,2854259968.0,0.4271070063114166,0.43082699179649353,0.40109801292419434,0.41417598724365234,82067504.0,0.0
2017-12-28,15864.099609375,15888.400390625,13937.2998046875,14606.5,12336499712,762.2080078125,763.3189697265625,701.18701171875,737.0230102539062,2389149952.0,10.126299858093262,10.196399688720703,8.149279594421387,9.321410179138184,109298000.0,1.3938900232315063,1.5008000135421753,1.2586499452590942,1.4308799505233765,2843300096.0,0.4120199978351593,0.4189339876174927,0.3678869903087616,0.4077009856700897,82263800.0,1.0
2017-12-29,14695.7998046875,15279.0,14307.0,14656.2001953125,13025500160,740.3889770507812,770.1170043945312,729.6079711914062,753.5919799804688,2648969984.0,9.318619728088379,9.534850120544434,8.536820411682129,8.807600021362305,70849400.0,1.4395699501037598,2.2651500701904297,1.436579942703247,2.214600086212158,7545739776.0,0.41045698523521423,0.5568789839744568,0.4039449989795685,0.5292990207672119,266403008.0,0.0
2017-12-30,14681.900390625,14681.900390625,12350.099609375,12952.2001953125,14452599808,753.8150024414062,753.8150024414062,685.2310180664062,717.2570190429688,3187780096.0,8.713769912719727,8.761099815368652,7.1879401206970215,7.841010093688965,72933904.0,2.1989998817443848,2.854530096054077,2.035170078277588,2.159019947052002,8108389888.0,0.5283160209655762,0.7773849964141846,0.47155600786209106,0.6392430067062378,645155968.0,1.0
2017-12-31,12897.7001953125,14377.400390625,12755.599609375,14156.400390625,12136299520,712.2119750976562,760.3480224609375,710.1190185546875,756.7329711914062,2554269952.0,7.763309955596924,8.839119911193848,7.708990097045898,8.635580062866211,74927904.0,2.095099925994873,2.3919999599456787,1.870300054550171,2.300570011138916,4642079744.0,0.6425809860229492,0.7544460296630859,0.6422970294952393,0.719694972038269,305947008.0,1.0
2018-01-01,14112.2001953125,14112.2001953125,13154.7001953125,13657.2001953125,10291200000,755.7570190429688,782.530029296875,742.0040283203125,772.6409912109375,2595760128.0,8.62952995300293,8.700570106506348,7.959219932556152,8.414609909057617,66422800.0,2.296020030975342,2.3910300731658936,2.148969888687134,2.3910300731658936,1894230016.0,0.7188469767570496,0.7300509810447693,0.6719409823417664,0.7286570072174072,150186000.0,1.0
2018-01-02,13625.0,15444.599609375,13163.599609375,14982.099609375,16846600192,772.3460083007812,914.8300170898438,772.3460083007812,884.4439697265625,5783349760.0,8.4576997756958,9.122590065002441,8.217180252075195,8.837770462036133,104789000.0,2.3694798946380615,2.489190101623535,2.2479300498962402,2.4809000492095947,3171010048.0,0.7246760129928589,0.7946460247039795,0.6978560090065002,0.7825869917869568,289712000.0,1.0
2018-01-03,14978.2001953125,15572.7998046875,14844.5,15201.0,16871900160,886.0,974.4710083007812,868.4509887695312,962.719970703125,5093159936.0,8.770139694213867,9.580780029296875,8.529179573059082,9.535880088806152,108852000.0,2.464099884033203,3.2793800830841064,2.443150043487549,3.105370044708252,6635879936.0,0.7796810269355774,1.085669994354248,0.778577983379364,1.0796600580215454,657398016.0,1.0
2018-01-04,15270.7001953125,15739.7001953125,14522.2001953125,15599.2001953125,21783199744,961.7130126953125,1045.0799560546875,946.0859985351562,980.9219970703125,6502859776.0,9.445839881896973,9.538490295410156,8.854129791259766,9.213990211486816,158819008.0,3.117340087890625,3.841939926147461,3.117340087890625,3.1966300010681152,8103660032.0,1.0940300226211548,1.3272099494934082,1.0376499891281128,1.1141200065612793,593430016.0,1.0
2018-01-05,15477.2001953125,17705.19921875,15202.7998046875,17429.5,23840899072,975.75,1075.3900146484375,956.3250122070312,997.719970703125,6683149824.0,9.14568042755127,16.71769905090332,9.094679832458496,14.917200088500977,341504992.0,3.3008100986480713,3.5646800994873047,2.8256099224090576,3.0487101078033447,6288500224.0,1.1711499691009521,1.2524199485778809,0.9035030007362366,0.9995589852333069,508100000.0,1.0
2018-01-06,17462.099609375,17712.400390625,16764.599609375,17527.0,18314600448,995.1539916992188,1060.7099609375,994.6220092773438,1041.6800537109375,4662219776.0,14.868900299072266,23.50819969177246,14.821200370788574,22.75979995727539,637020992.0,3.021049976348877,3.236560106277466,2.989919900894165,3.0939700603485107,2777560064.0,0.996999979019165,1.054010033607483,0.9291830062866211,1.02715003490448,297615008.0,1.0
2018-01-07,17527.30078125,17579.599609375,16087.7001953125,16477.599609375,15866000384,1043.010009765625,1153.1700439453125,1043.010009765625,1153.1700439453125,5569880064.0,22.769100189208984,22.769100189208984,18.24250030517578,18.65679931640625,258050000.0,3.0929598808288574,3.4872500896453857,3.083820104598999,3.377810001373291,2395150080.0,1.024150013923645,1.0439599752426147,0.9913910031318665,1.0085200071334839,226067008.0,0.0
2018-01-08,16476.19921875,16537.900390625,14208.2001953125,15170.099609375,18413899776,1158.260009765625,1266.9300537109375,1016.0499877929688,1148.530029296875,8450970112.0,18.646499633789062,19.216699600219727,15.347100257873535,18.260900497436523,296617984.0,3.363569974899292,3.363569974899292,2.0655200481414795,2.456209897994995,3315259904.0,0.9993289709091187,0.9993289709091187,0.7643280029296875,0.8990020155906677,264460992.0,1.0
2018-01-09,15123.7001953125,15497.5,14424.0,14595.400390625,16659999744,1146.0,1320.97998046875,1145.489990234375,1299.739990234375,7965459968.0,18.173999786376953,20.32029914855957,16.80139923095703,17.411800384521484,194750000.0,2.443459987640381,2.5289599895477295,1.9806599617004395,2.1017799377441406,3694700032.0,0.8981850147247314,0.919435977935791,0.7961770296096802,0.8147429823875427,209492000.0,0.0
2018-01-10,14588.5,14973.2998046875,13691.2001953125,14973.2998046875,18500800512,1300.3399658203125,1417.3800048828125,1226.5999755859375,1255.8199462890625,9214950400.0,17.70789909362793,17.70789909362793,15.17080020904541,17.39080047607422,146582000.0,2.1299099922180176,2.158869981765747,1.6951899528503418,1.9749200344085693,4833639936.0,0.8158720135688782,0.8162519931793213,0.6768350005149841,0.7931209802627563,236472000.0,0.0
2018-01-11,14968.2001953125,15018.7998046875,13105.900390625,13405.7998046875,16534099968,1268.0899658203125,1337.300048828125,1135.1700439453125,1154.9300537109375,7235899904.0,17.566600799560547,23.15250015258789,15.286299705505371,21.042699813842773,389228000.0,1.9802099466323853,2.2489800453186035,1.6152700185775757,1.9507999420166016,6296119808.0,0.7915220260620117,0.7915220260620117,0.5724999904632568,0.6884120106697083,229000992.0,1.0
2018-01-12,13453.900390625,14229.900390625,13158.099609375,13980.599609375,12065699840,1158.2900390625,1296.0400390625,1120.0899658203125,1273.199951171875,5222300160.0,21.475799560546875,24.912099838256836,19.930400848388672,22.316299438476562,387537984.0,1.9404799938201904,2.156820058822632,1.8672900199890137,2.0432300567626953,3330810112.0,0.6957690119743347,0.9322689771652222,0.6599670052528381,0.8975080251693726,365795008.0,1.0
2018-01-13,13952.400390625,14659.5,13952.400390625,14360.2001953125,12763599872,1270.469970703125,1432.8800048828125,1270.469970703125,1396.4200439453125,5746760192.0,22.345300674438477,23.666900634765625,21.37339973449707,22.174400329589844,181676000.0,2.051409959793091,2.1187000274658203,1.9820200204849243,2.0213499069213867,2130169984.0,0.9174100160598755,0.9693250060081482,0.8364859819412231,0.8841239809989929,313215008.0,0.0
