Date,Open,High,Low,Close,Volume,RSI,CCI,CMF,VWAP,ADX,DMP,DMN,ATR,MACD_LINE,MACD_HISTOGRAM,MACD_SIGNAL,BBL,BBM,BBU,BBB,BBP,EMAF,EMAM,EMAS,OBV,STOCHk,STOCHd,AROONd,AROONu,AROONosc,VISIBLE_ISA,VISIBLE_ISB,VISIBLE_ITS,VISIBLE_IKS,Target
2014-12-13,352.3810119628906,352.3810119628906,346.5880126953125,347.3760070800781,11675900,29.591675747837165,-60.31702517922946,-0.24602585555827686,348.78167724609375,33.81847468619513,13.960010427803226,30.472863399419335,10.882964909778842,-5.2749622858522685,-3.209756117646683,-2.0652061682055853,336.35160235485796,355.14457048688615,373.93753861891435,10.583277737437426,0.2933119624257666,354.85651879223826,363.82765424853784,369.3882932707763,-82636692.0,23.760747023261246,19.028588037787248,71.42857142857143,0.0,-71.42857142857143,394.7667465209961,373.1944885253906,358.9774932861328,366.73199462890625,351.6319885253906
2014-12-14,346.72698974609375,353.3160095214844,345.4179992675781,351.6319885253906,12415200,37.89731640408673,-41.791850121521904,-0.2377214903952139,350.1219991048177,34.644313996925426,12.45368829840809,28.783233521415433,10.456542268407944,-5.525783271895591,-2.7684616829520046,-2.7573215889435865,342.4200697030289,351.79271153041293,361.16535335779696,5.32850256425722,0.49142594969580927,354.0503862255264,362.71895736461533,368.83340874748296,-70221492.0,25.220491717086414,22.501950608569178,57.14285714285714,0.0,-57.14285714285714,398.09324645996094,373.1944885253906,358.6054992675781,366.73199462890625,345.3450012207031
2014-12-15,351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,17264200,31.494470037171354,-112.52647876354804,-0.21592807808337483,347.3646647135417,35.51063692125315,11.222809952272947,26.63361419337933,9.945751662448963,-6.160849604105238,-2.7228224121293207,-3.438027191975917,343.8833568641963,349.42642647879467,354.96949609339305,3.172667660231913,0.1318443081300487,351.87403997432057,361.13950680607786,368.0993960122711,-87485692.0,20.661880467241996,23.214373069196544,42.85714285714286,0.0,-42.85714285714286,399.6367416381836,373.1944885253906,357.5274963378906,366.73199462890625,327.06201171875
2014-12-16,345.6730041503906,345.8590087890625,327.06201171875,327.06201171875,30864900,20.019202621330574,-233.33333333333,-0.2698157113487084,333.3276774088542,39.994425062012645,8.53450549193456,43.028953515033024,11.210216485295511,-8.046671681016733,-3.686915591232653,-4.35975608978408,329.69516345305,345.8325718470982,361.96998024114646,9.332497692659796,-0.08158533483205206,345.6710329104279,358.04155270722987,366.81697775309857,-118350592.0,14.320626829903437,20.067666338077277,100.0,0.0,-100.0,397.8982467651367,373.1944885253906,351.5455017089844,360.8815002441406,319.7760009765625
2014-12-17,326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,37567900,17.11918302694825,-156.096024711878,-0.28898806278651995,322.96067301432294,45.04650586679364,6.669995234342025,47.467200433614785,12.294758143593324,-10.01368787819007,-4.523145430724791,-5.490542447465278,317.73372750113174,342.03414481026783,366.3345621194039,14.209351714061148,0.04202136632984774,339.19727492696154,354.5628661862601,365.3469472288318,-155918492.0,7.252768867054171,14.07842538806653,100.0,14.28571428571429,-85.71428571428571,394.73099517822266,373.1944885253906,339.1094970703125,354.92649841308594,311.39599609375
2014-12-18,319.7850036621094,323.7090148925781,304.23199462890625,311.39599609375,39173000,14.333092010321764,-129.57226452357244,-0.3335842928124998,313.1123352050781,50.132718709663195,5.276773908310427,49.26333752414173,13.32079630062875,-12.109171751206134,-5.294903442992685,-6.814268308213449,305.4465086144062,336.4469996861049,367.4474907578036,18.428157243560655,0.09595795540115301,332.2469552186586,350.6386052687592,363.6609800058605,-195091492.0,5.592526259756855,9.055307318904816,100.0,0.0,-100.0,385.270751953125,373.1944885253906,332.79449462890625,349.46649169921875,317.8429870605469
2014-12-19,311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,23823100,25.251829220670494,-89.58809710696553,-0.24795976129761613,314.3816630045573,54.49232735888813,4.59974557728821,42.94268104651124,13.0983934184939,-13.098646483412097,-5.027502540158917,-8.07114394325318,301.2825184229588,331.489998953683,361.69747948440727,18.22527414164609,0.27411204686111307,328.6459631791307,347.65718543164894,362.2291677263194,-171268392.0,11.705759616802688,8.1836849145379,85.71428571428572,28.57142857142857,-57.14285714285715,383.0074996948242,373.1944885253906,332.79449462890625,349.46649169921875,329.95599365234375
2014-12-20,317.6189880371094,330.32501220703125,316.04400634765625,329.95599365234375,20856700,41.574858979930596,-22.592960725231716,-0.1907806436690186,325.44167073567706,52.038227587966546,16.589596490581595,36.339300349218846,13.2673381389546,-12.758323921738793,-3.7497439827884893,-9.008579938950303,301.7093783405181,329.00142560686385,356.2934728732096,16.590838301690564,0.5174880256538503,328.97347079743395,346.04798617898484,361.22063103650765,-150411692.0,21.198276502462516,12.832187459674016,71.42857142857143,14.28571428571429,-57.14285714285714,383.0074996948242,373.1944885253906,328.7740020751953,349.46649169921875,320.8429870605469
2014-12-21,329.5429992675781,329.6289978027344,318.90301513671875,320.8429870605469,15207600,34.887862614111675,-20.26277548947415,-0.2058341109077452,323.125,49.934714334828904,14.566978041533824,31.908780333042046,12.95100091180382,-13.073258920095498,-3.2517431849161547,-9.821515735179343,304.284219608848,324.6029968261719,344.92177404349576,12.519155655364939,0.4074745068217196,326.9408498632122,343.75662262276325,359.9588296622589,-165619292.0,25.724594643002565,19.54287692075592,57.14285714285714,0.0,-57.14285714285714,383.0074996948242,373.1944885253906,328.7740020751953,345.91650390625,331.885986328125
2014-12-22,321.0679931640625,334.11700439453125,320.42498779296875,331.885986328125,22315100,46.950759636424614,72.54163160465147,-0.1672739013549307,328.809326171875,45.96341356681581,17.2951491867906,27.128636273992758,13.056860335668059,-12.290096838544343,-1.9748648826919997,-10.315231955852344,309.1699550651528,322.68028041294644,336.1906057607401,8.37381530132796,0.8406914962518623,328.1771339794404,342.6774738687052,359.0815533080672,-143304192.0,35.27890368733716,27.400591610934082,42.85714285714286,0.0,-42.85714285714286,379.13299560546875,379.8264923095703,328.7740020751953,345.91650390625,334.5719909667969
2014-12-23,332.0169982910156,336.2869873046875,329.60198974609375,334.5719909667969,16574200,49.600378738089915,130.41671227063478,-0.11854743534932263,333.4869893391927,41.535378376846,18.48749159517651,24.995705294876483,12.146593932693031,-11.322182053177983,-0.8055600778605108,-10.516621975317472,308.0127106125452,323.75313459123885,339.4935585699325,9.723719894522116,0.8436647065607167,329.7758482262795,341.9406117867135,358.3156294849025,-126729992.0,41.08342425043997,34.02897419359323,28.57142857142857,0.0,-28.57142857142857,379.13299560546875,388.78749084472656,328.02349853515625,345.91650390625,322.53399658203125
2014-12-24,334.385009765625,334.7409973144531,321.35699462890625,322.53399658203125,15092300,39.32932620704869,31.654108114588627,-0.12529777899374456,326.2106628417969,40.247886901718935,15.619111410179082,30.675473461361733,12.323366660271436,-11.395112391026885,-0.7027923325675296,-10.692320058459355,308.6891038827023,324.14713396344865,339.605164044195,9.537662660617224,0.4478220260605317,327.9653853152174,340.17637404083325,357.19745345668775,-141822292.0,44.05091120722471,40.13774638166728,14.28571428571429,85.71428571428572,71.42857142857143,380.24574279785156,388.8594970703125,325.0455017089844,345.91650390625,319.00799560546875
2014-12-25,322.2860107421875,322.6700134277344,316.9580078125,319.00799560546875,9883640,36.73019461163102,-70.18869166506146,-0.1583559138848577,319.5453389485677,40.242049953943095,14.499036024912506,33.99842316013629,11.378886288413433,-11.603669145124115,-0.7290792693318089,-10.874589875792307,312.728439728597,325.2345624651228,337.7406852016486,7.690525042440365,0.2510592614980294,325.72603788778025,338.25197600125466,356.0040328988372,-151705932.0,38.41786510699937,41.184066854888016,0.0,71.42857142857143,71.42857142857143,380.24574279785156,388.8594970703125,320.2594909667969,344.13499450683594,327.92401123046875
2014-12-26,319.1520080566406,331.42401123046875,316.62701416015625,327.92401123046875,16410500,47.05281228481953,-14.778351022629058,-0.1342303688813445,325.32501220703125,36.04882934113972,22.454437617727795,27.942413061522434,11.86718792731477,-10.92358365593958,-0.039195024117820054,-10.88438863182176,315.67379885774545,326.6747087751116,337.6756186924777,6.735085160779522,0.5567817782684052,326.2755312234524,337.3130701130014,355.12653222170064,-135295432.0,36.803432776472306,39.757403030232126,0.0,57.14285714285714,57.14285714285714,383.3387451171875,388.8594970703125,320.2594909667969,344.13499450683594,315.8630065917969
2014-12-27,327.5830078125,328.9110107421875,312.6300048828125,315.8630065917969,15185200,37.41817448252874,-103.19354676277112,-0.15633607008315198,319.1346740722656,33.73048772183805,18.27561254147736,27.311102331636526,12.497733455347348,-11.228399284809427,-0.27520852239013216,-10.953190762419295,311.7986786250671,324.6614249093192,337.52417119357125,7.923790938726243,0.1579883438930045,323.6724000655385,335.3630643383464,353.89954704576616,-150480632.0,34.0226376147502,36.41464516607396,100.0,42.85714285714286,-57.14285714285714,385.8482437133789,388.8594970703125,321.5279998779297,344.13499450683594,317.239013671875
2014-12-28,316.1600036621094,320.02801513671875,311.0780029296875,317.239013671875,11676600,39.078541407047965,-106.48756030230358,-0.10303313772171138,316.11501057942706,32.240793397495686,16.326911436573557,26.247981873894716,11.990916058948748,-11.229489035686242,-0.2210386186135569,-11.008450417072686,310.452065335189,324.14657156808033,337.8410778009717,8.449576478099564,0.24779821270171748,322.0640534671226,333.7154233686672,352.75390537783204,-138804032.0,33.09995078853953,34.64200705992068,100.0,28.57142857142857,-71.42857142857143,388.00624084472656,388.8594970703125,323.6824951171875,343.6289978027344,312.6700134277344
2014-12-29,317.70098876953125,320.2669982910156,312.3070068359375,312.6700134277344,12302500,35.43643087302845,-88.22714636081945,-0.12028512684145254,315.0813395182292,30.827545670485936,14.999546105686981,23.633221047380523,11.41506961372065,-11.466850096040446,-0.3667197431742082,-11.100130352866238,307.3148339611872,321.4014325823103,335.48803120343337,8.765734805812057,0.19008064368771682,319.71554345727554,331.8022042831278,351.50128375439147,-151106532.0,23.76736472404959,30.296651042446438,85.71428571428572,14.28571428571429,-71.42857142857143,388.1007385253906,388.8594970703125,323.6824951171875,341.7119903564453,310.73699951171875
2014-12-30,312.718994140625,314.8089904785156,309.37298583984375,310.73699951171875,12528300,33.8779808363302,-121.18415312889522,-0.09538335860305004,311.63965861002606,30.723483282387832,13.896589824869892,25.864247717239916,10.560917381302351,-11.67634092470621,-0.4609684574719779,-11.215372467234232,307.13720825851635,317.9964338030134,328.8556593475105,6.829778192559189,0.16574806547906168,317.47090747088635,329.88718566754517,350.22739987180796,-163634832.0,22.63307668537711,26.500130732655407,100.0,0.0,-100.0,386.81524658203125,388.8594970703125,322.8299865722656,341.7119903564453,320.1929931640625
2014-12-31,310.91400146484375,320.1929931640625,310.21099853515625,320.1929931640625,13942900,47.144380050589646,-17.131206850467343,-0.0660652298794959,316.86566162109375,27.36191040878216,19.345782055167142,22.344334837799906,10.478214123231293,-10.953083921625364,0.20983083648709489,-11.162914758112459,307.2472525282363,317.66200474330356,328.0767569583708,6.557128054066916,0.6215097761566187,318.1514288941804,329.00589543995585,349.2888246621909,-149691932.0,30.1187841678201,25.506408525748927,85.71428571428572,0.0,-85.71428571428572,386.81524658203125,388.8594970703125,322.8299865722656,341.3399963378906,314.2489929199219
2015-01-01,320.43499755859375,320.43499755859375,314.00299072265625,314.2489929199219,8036550,41.09738540248397,-22.48424823158997,-0.12379531718070923,316.22899373372394,24.34046619541981,17.899463102210923,20.2705073038754,9.900184464459747,-10.735773366930857,0.34171311294528195,-11.07748647987614,306.38783941932485,316.9821472167969,327.5764550142689,6.684482322107656,0.3710083589638969,317.1758199006158,327.66435884722546,348.193829920245,-157728482.0,31.808747455642358,28.186869436279853,71.42857142857143,14.28571428571429,-57.14285714285714,386.81524658203125,388.8594970703125,322.05699157714844,340.2619934082031,315.0320129394531
2015-01-02,314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,7860650,42.23607971628326,-37.148383709113396,-0.09507864413472675,314.81200154622394,22.004571230327333,17.239502267497926,20.23327933568151,8.810727582794625,-10.380707678738304,0.557423040910269,-10.938130719648573,309.44561661890356,315.1404331752232,320.8352497315429,3.6141452868748547,0.49048079646658843,316.63986816032514,326.51596376470064,347.15752313959524,-149867832.0,32.05310258675943,31.32687807007396,57.14285714285714,0.0,-57.14285714285714,388.6405029296875,388.8594970703125,320.39849853515625,340.1304931640625,281.0820007324219
2015-01-03,314.84600830078125,315.1499938964844,281.0820007324219,281.0820007324219,33054400,21.35419626214278,-230.4499654094951,-0.19573948394560947,292.43799845377606,28.167362631809375,10.483499336370137,49.66987918258559,12.418908592460182,-12.692486729533073,-1.4034848079075992,-11.289001921625474,285.7540203063217,310.17171805245533,334.58941579858896,15.744631973186012,-0.09566871583213887,307.75040130334935,322.3856034890389,345.0926630643711,-182922232.0,15.45558562937203,26.4391452239246,100.0,0.0,-100.0,386.78224182128906,388.8594970703125,306.2530059814453,322.0744934082031,264.19500732421875
2015-01-04,281.14599609375,287.2300109863281,257.61199951171875,264.19500732421875,55629100,16.593391128320842,-171.54750861281357,-0.21533142403256733,269.6790059407552,35.16102789877815,7.501687617978232,58.081142041106816,14.875923413848987,-15.706176494433691,-3.5337396582465743,-12.172436836187117,263.27588035803126,302.594002859933,341.9121253618348,25.987377231730292,0.011688337434512981,296.86155280856667,317.095549292237,342.5646113224913,-238551332.0,9.797892147808325,19.102193454646592,100.0,57.14285714285714,-42.85714285714286,373.08824920654297,388.8594970703125,293.2615051269531,309.4844970703125,274.4739990234375
2015-01-05,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,43962800,27.993609903567837,-98.64587955945066,-0.09470365751156024,272.6330057779948,41.15559789159721,6.475408397434796,50.13526743025699,14.771648077897748,-17.06836513201722,-3.9167426366640825,-13.151622495353138,254.46833656326368,297.1374293736049,339.80652218394613,28.72010631598442,0.2344280267346729,291.2646643622844,313.22086290416433,340.43677968814586,-194588532.0,9.933274425121278,11.728917400767209,85.71428571428572,42.85714285714286,-42.85714285714286,370.8249969482422,388.8594970703125,289.02349853515625,309.4844970703125,286.1889953613281
2015-01-06,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,23245700,39.067498731822546,-47.50959561244816,-0.006617962573947101,282.14600626627606,42.368732054089904,14.447389576192627,42.937645816522505,14.783840442779383,-17.006566036138167,-3.083954832628022,-13.922611203510145,251.9859963894798,293.6305716378348,335.2751468861898,28.365285682663593,0.4106537138135341,289.99574711204536,310.76342040027015,338.74153642793283,-171342832.0,22.283577883706375,14.004914818878655,71.42857142857143,28.57142857142857,-42.85714285714286,367.68775177001953,388.8594970703125,289.02349853515625,305.46400451660156,294.3370056152344
2015-01-07,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,24866800,45.827741079232545,2.9456538636650484,0.04584461868870296,292.0566711425781,39.55276987160242,23.00892542814427,36.48947763083485,14.911147211136148,-16.114357196763024,-1.7533967946023008,-14.360960402160723,254.20447397704496,289.9368591308594,325.66924428467377,24.64839086753509,0.5615708476419087,291.0810617378426,309.2701099652669,337.353894840036,-146476032.0,36.07939041460147,22.765414241143038,57.14285714285714,14.28571428571429,-42.85714285714285,366.729248046875,388.8594970703125,289.02349853515625,305.46400451660156,283.3489990234375
2015-01-08,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,19982500,39.01717495221921,-3.927280062178468,-0.04675593397783447,286.55299886067706,37.3235984681306,20.2554274964055,33.01228303670981,14.518414430604247,-16.108229917432823,-1.3978156122176806,-14.710414305215142,255.75850643002295,285.5225742885045,315.28664214698597,20.84883686177934,0.46348658934320397,289.1480460592413,306.9136453341915,335.6662418457673,-166458532.0,40.55800035451256,32.973656217606795,42.85714285714286,0.0,-42.85714285714286,362.85474395751953,388.8594970703125,289.02349853515625,305.46400451660156,290.4079895019531
2015-01-09,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,18718600,45.12896453096835,37.63031918656164,-0.05598276964426197,287.35166422526044,35.78419737915898,18.061550347184696,31.11750283850782,13.955930094522293,-15.356749419187906,-0.51706809117821,-14.839681328009696,263.23155512673225,282.0048566545759,300.7781581824196,13.314168947692163,0.7238054088385594,289.4630319199193,305.41313116762433,334.2519214600231,-147739932.0,43.540303161776784,40.05923131029693,28.57142857142857,0.0,-28.57142857142857,362.6687469482422,388.8594970703125,289.02349853515625,304.7135009765625,274.7959899902344
2015-01-10,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,15264300,35.85656291268639,-24.387204761653294,-0.0654783740886347,278.96300252278644,35.907901236787595,15.09713650500209,32.56558215844616,14.31108095726421,-15.838378626122392,-0.7989578384901552,-15.039420787632237,261.6538239762928,281.1068551199777,300.5598862636626,13.840310749719881,0.3377922421670506,285.79627143749804,302.62975469695255,332.3939236015922,-163004232.0,36.07305062722675,40.05711804783869,14.28571428571429,0.0,-14.28571428571429,362.12974548339844,388.8594970703125,286.7254943847656,301.7355041503906,265.6600036621094
2015-01-11,274.6080017089844,279.63800048828125,265.03900146484375,265.6600036621094,18200800,31.44553723724642,-117.0889398219308,-0.14693403021801704,270.1123352050781,37.634471939809664,12.90331754944116,36.71900162669019,14.35221211027993,-16.764025733216386,-1.3796839564673178,-15.384341776749068,262.57697188556966,281.3161403111049,300.05530873664014,13.32249788782952,0.0822617019744208,280.76220449365087,299.2688682392395,330.30848860348334,-181205032.0,28.72048194479498,36.11127857793283,0.0,42.85714285714286,42.85714285714286,356.2135009765625,388.8594970703125,286.38099670410156,296.9494934082031,267.7959899902344
2015-01-12,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,18880300,33.6712174842508,-116.09634220167722,-0.1788903559276827,268.39966837565106,39.1143896654517,11.932898298938044,33.957477243425004,13.302323325189299,-17.127812725610966,-1.3947767590895168,-15.733035966521449,259.7413104893619,280.3621390206473,300.9829675519327,14.710137826253893,0.19530445851513928,277.52065086779675,296.4076974893299,328.3549730218193,-162324732.0,18.79141196084299,27.86164817762157,85.71428571428572,28.57142857142857,-57.14285714285715,347.0179977416992,386.12249755859375,278.18299865722656,296.9494934082031,225.86099243164062
2015-01-13,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164062,72843904,19.311080987384184,-181.28196495278425,-0.24991983477280202,238.01466878255212,44.49062348238019,7.429980519005362,56.47840213868774,18.312134655739065,-20.562884245971873,-3.863878623560339,-16.699005622411534,229.24591189612198,271.7438528878348,314.24179387954763,31.277941002223372,-0.039824511323282956,264.6057362587577,289.99436066590357,325.1520361283762,-235168636.0,11.64828721557717,19.720060373738377,100.0,14.28571428571429,-85.71428571428571,341.1304931640625,380.66249084472656,259.3300018310547,278.09649658203125,178.10299682617188
2015-01-14,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,97638704,12.32634160407034,-176.74021482018057,-0.33940042509455465,191.16899617513022,50.45412446579704,4.970977349151598,67.25603345392011,23.460543749768085,-26.829599368674167,-8.104474997010108,-18.72512437166406,181.50382685595594,255.13899448939733,328.77416212283873,57.72160996464334,-0.023092430825400703,242.98005140061125,279.8224184986552,320.5567536501823,-332807340.0,8.85377395459299,13.09782437700438,100.0,0.0,-100.0,341.1304931640625,380.66249084472656,235.13199615478516,253.89849090576172,209.843994140625
2015-01-15,176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,81773504,31.529352301155924,-90.84792611304673,-0.2815256991907356,205.2693328857422,54.277553964818544,6.308043529319951,49.06970747962732,27.56189441903789,-28.90162311928313,-8.141198998095255,-20.760424121187874,169.14856803544097,244.6382795061384,320.1279909768358,61.71537146442632,0.2695428642682032,234.69603708561468,273.4607435570161,317.09697991550865,-251033836.0,12.303621498985512,10.935227556385222,85.71428571428572,0.0,-85.71428571428572,339.12024688720703,380.66249084472656,235.13199615478516,253.89849090576172,208.0970001220703
2015-01-16,209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,38421000,31.092064468187854,-60.741054456465875,-0.27103640917138927,209.81966654459634,57.554779226020415,5.572744918522594,43.34988522819584,26.741624827556514,-30.335001670450822,-7.659662039410357,-22.675339631040465,164.23869425942104,232.8795667375837,301.52043921574636,58.94967380758608,0.31947660540447176,228.0462778447286,267.5185850629301,313.6907305469637,-289454836.0,18.819511581942166,13.325635678506886,71.42857142857143,0.0,-71.42857142857143,337.34525299072266,380.66249084472656,232.82250213623047,253.89849090576172,199.25999450683594
2015-01-17,207.83399963378906,211.7310028076172,194.875,199.25999450683594,23469700,28.73974773045178,-58.568217836980025,-0.29048872073481213,201.955332438151,60.554905718560455,5.04295835645226,41.99005241362952,25.32939310081953,-31.81726734599465,-7.313542171963348,-24.503725174031302,159.73745905992268,222.08871023995536,284.43996141998804,56.149861118708266,0.31693458189632867,220.84970701025543,261.3132586487397,310.11477004570975,-312924536.0,24.61332201016576,18.57881836369781,57.14285714285714,0.0,-57.14285714285714,337.34525299072266,380.66249084472656,231.31200408935547,253.89849090576172,210.33900451660156
2015-01-18,200.0500030517578,218.69500732421875,194.50599670410156,210.33900451660156,30085100,35.83969719604435,-31.52528171582439,-0.25153766830878843,207.84666951497397,60.86190210976792,8.303623516214321,36.224459356385346,25.16648131691255,-31.732200995900996,-5.782780657495753,-25.949420338405243,162.88361605159125,214.18571036202567,265.48780467246013,47.9043109119852,0.4625092708482104,218.22203138684196,256.679235545818,306.9967773729251,-282839436.0,25.931736462251624,23.12152335145318,42.85714285714286,0.0,-42.85714285714286,336.9700012207031,380.66249084472656,229.8185043334961,253.12549591064453,214.86099243164062
